0.0560228246,0.0579550492,0.0800268138,0.0814467694,0.0813526052,0.0860860796,0.0910418622
0.0536052964,0.0553207203,0.0775215481,0.0797015256,0.0795850559,0.0843829173,0.0892722168
0.0521981442,0.0544006165,0.0762963679,0.0779941099,0.0777985649,0.0826055041,0.0876287962
0.054032436,0.0570334528,0.0788157208,0.0794645869,0.0789917892,0.0837098914,0.0885712149
0.0555281161,0.0578299718,0.080038419,0.0812201479,0.0810402026,0.0856513158,0.0905866735
0.0551397207,0.0567545888,0.079109571,0.0812046492,0.081101743,0.0859651139,0.0909290133
0.0549532229,0.0569914125,0.0788362861,0.0805278527,0.0803942169,0.0852708026,0.090211256
0.055244927,0.0575840114,0.0793613903,0.0806519448,0.0804411827,0.0851610461,0.0900843077
0.0544992208,0.0566932618,0.0788381986,0.0803494499,0.0801109375,0.0847494344,0.0896314111
0.0534943731,0.0556177001,0.0776803442,0.0794318915,0.0792238992,0.083943032,0.0888399815
0.0534811017,0.0559402644,0.0776985197,0.0790466879,0.0787818169,0.0834730282,0.0883645223
0.054451198,0.0570392069,0.0787596102,0.0798418729,0.0795879066,0.0841795129,0.0890414333
0.0549833155,0.0573569805,0.0792667459,0.0806377012,0.08046708,0.0850448086,0.0898604126
0.0551119666,0.0572287076,0.0792798775,0.0810694423,0.0810000109,0.0856408475,0.0904713796
0.055632607,0.0578209662,0.079668074,0.0812473689,0.0811582102,0.0858052114,0.0906482307
0.0552603494,0.0574018673,0.0791049461,0.0805908132,0.0805441293,0.0851189052,0.0900052885
0.0537126558,0.0557137045,0.0776395424,0.0792548002,0.0792239046,0.0838016073,0.0886720072
0.0528340145,0.0553677402,0.0770126406,0.0783459391,0.0781529553,0.0826994143,0.0874366768
0.0540602203,0.0568900077,0.0784344175,0.0793679871,0.0791610933,0.0835859981,0.0883396406
0.0549269156,0.0575225605,0.0793264397,0.0805761929,0.0805233902,0.0849193361,0.0896517134
0.0551082186,0.057227587,0.0792624801,0.0809971962,0.0810402785,0.0855864713,0.0903499819
0.0550801312,0.0570266241,0.0788647617,0.0806909918,0.0807392921,0.0853749323,0.0901996093
0.0551532447,0.0573007016,0.0789026103,0.0803698433,0.0803948698,0.0849545021,0.0898127901
0.054271422,0.0565200528,0.078183217,0.0794524113,0.0794944781,0.0839158338,0.0886954461
0.0532552964,0.055491808,0.0773000965,0.0787465626,0.0787145845,0.0832127756,0.087936754
0.0536031994,0.0563023943,0.0778549053,0.0791502442,0.0789005662,0.0834952172,0.0882732172
0.0548215359,0.0574454636,0.0790259687,0.0801997553,0.080086053,0.0845591391,0.0894062182
0.0550361287,0.0572067972,0.0791191396,0.0806669949,0.0806631615,0.0852103327,0.090056759
0.0550866797,0.0570912919,0.0788441756,0.0805243641,0.0806012293,0.0852213024,0.0900082374
0.0555110871,0.0577256512,0.0792450845,0.0805949951,0.0805976094,0.0851908515,0.0899871006
0.0547547415,0.056847413,0.0786755725,0.0801080228,0.0799985059,0.0845988659,0.0894528855
0.0530414494,0.0551230011,0.0768541683,0.0785396914,0.0784211433,0.0830948868,0.0879498072
0.0532949167,0.0558423849,0.0772977796,0.0785408993,0.0783390577,0.0830034313,0.0878497328
0.0545794348,0.0571514913,0.0786999095,0.0797809773,0.0795058423,0.0841524893,0.0890130347
0.0549937945,0.0572172319,0.0790800121,0.0805673714,0.0803275099,0.0850282015,0.0898722342
0.0549337174,0.0568197011,0.0787852648,0.0806810236,0.0805238645,0.0853160223,0.0901802328
0.0553787738,0.0574767594,0.0790747683,0.080735069,0.0805585934,0.0853882614,0.0902905857
0.0550912369,0.0571165989,0.0787978204,0.0802170212,0.0800248469,0.0847884088,0.0897649295
0.0536071061,0.055443594,0.0773112801,0.0791542552,0.0788764211,0.0836493491,0.0886603464
0.0529508321,0.0551386291,0.0768048814,0.0784594624,0.0780777486,0.082910836,0.0879384011
0.0539024556,0.0567094432,0.0782097983,0.0793939562,0.0787963986,0.083633217,0.088571447
0.0551031799,0.0576463081,0.0794018644,0.0806270722,0.0801628727,0.0850124209,0.0899355777
0.055419709,0.0571327337,0.0792342281,0.0810839425,0.0806981874,0.0856626494,0.0906526273
0.0551855135,0.0568361687,0.078685603,0.0806965789,0.0803317046,0.0853387441,0.0904110396
0.0553848651,0.0574513292,0.079084532,0.0806172855,0.0801853971,0.0851299868,0.090235547
0.0543370482,0.0564127478,0.0782284701,0.0798759835,0.0793353635,0.0842464047,0.0893617847
0.0526266077,0.054623668,0.0766267392,0.0784303415,0.0778743749,0.0828918694,0.0879678173
0.053417905,0.0559492135,0.0776248518,0.0789837799,0.078269537,0.0832508476,0.0883446488
0.0547325684,0.057188306,0.0788913401,0.0801935632,0.0795988146,0.0844659898,0.089563014
0.0552724145,0.0572886818,0.0793747769,0.0810252229,0.0805897086,0.0854999395,0.0906121834
0.0551821399,0.0568193965,0.0789941838,0.0810240981,0.0806178259,0.0856447344,0.0908387562
0.0552096656,0.0569454067,0.0788385709,0.0807450574,0.0802752294,0.0853080794,0.0905311807
0.0548140729,0.0568118988,0.0785682919,0.0801224533,0.0796164825,0.0845606516,0.0897796377
0.0535468259,0.055497744,0.0774889846,0.0792316629,0.078693766,0.0836286068,0.0887365962
0.0531943978,0.0553945362,0.0772626335,0.0788686904,0.0783010054,0.0831693672,0.0883649167
0.054252163,0.0566135661,0.0783773587,0.0796944483,0.0791465524,0.083934096,0.089188384
0.055347482,0.0574892224,0.0794862638,0.0809571568,0.0805579226,0.0853411126,0.0905524068
0.0553044869,0.05685615,0.0790806467,0.0812323726,0.0809342524,0.0858613059,0.0910752696
0.054834888,0.0565401464,0.0785686527,0.0806299436,0.0803001351,0.0852653307,0.0904729884
0.0548555223,0.0568004338,0.078610585,0.0800810387,0.0798263005,0.0846718355,0.0898876541
0.0538698897,0.0557982923,0.0778467759,0.0794292347,0.0791830138,0.0838694206,0.0891028026
0.0529355524,0.0548517041,0.076951129,0.0787204408,0.0784422736,0.0831864657,0.0884242606
0.0538614647,0.0562175537,0.0781215213,0.0794412307,0.0790538878,0.0837820746,0.0889842706
0.0549973721,0.0572003564,0.079211145,0.0805458434,0.0803054785,0.0849327912,0.0901585772
0.055139301,0.056870873,0.079169563,0.0809725172,0.0809240021,0.0855984909,0.0908227329
0.0549135025,0.0565795238,0.0786481532,0.0806589343,0.0806395259,0.085376339,0.0906543656
0.0547672528,0.056636911,0.078633645,0.0802680927,0.0802449679,0.0849097855,0.090201661
0.0541589107,0.056106635,0.0781978596,0.0797790988,0.0797309919,0.0843113404,0.0895672057
0.0536476338,0.0555715773,0.0776829836,0.079280653,0.079218506,0.0838104353,0.089020495
0.0536656972,0.0557071066,0.0777238257,0.0792311676,0.0791468763,0.0837371915,0.0889185041
0.0543604212,0.0564999338,0.0784607347,0.0798354001,0.0797880255,0.084304746,0.0895132733
0.0549381483,0.0569538489,0.0790484872,0.0805947081,0.0806171771,0.0851086173,0.0902951967
0.0551734954,0.0569164547,0.079192885,0.0809846331,0.0810902819,0.0856466812,0.0908464646
0.0554226751,0.0571301161,0.0793098939,0.081076537,0.0811896562,0.0858043709,0.0909993928
0.0547970199,0.0564182789,0.0785137748,0.0802262846,0.0803783463,0.0849547851,0.0901372388
0.0536057981,0.055190285,0.0774739485,0.0792171228,0.0793539782,0.0839439993,0.089108271
0.0534136669,0.0555101877,0.0775282858,0.078873951,0.0789007603,0.0833920937,0.0886156229
0.0545474196,0.0568089294,0.0787844042,0.0799526132,0.0798723963,0.0843811419,0.089627279
0.0547938602,0.0566111349,0.078928437,0.0805462494,0.0807121815,0.0852611274,0.0904124339
0.0548181542,0.0564579428,0.0787171132,0.080588958,0.0807572494,0.0853952203,0.0904932792
0.054889781,0.056672997,0.0787844908,0.0804281595,0.0805291669,0.0852008338,0.0903568557
0.054754107,0.0566231453,0.0787725169,0.0803005384,0.0803672629,0.0850061191,0.0901979463
0.0541586852,0.0559461699,0.0781648355,0.0798254791,0.0798812193,0.0845227117,0.0897181604
0.0534953179,0.0552914792,0.0775047917,0.0791817334,0.0792328801,0.0839143729,0.0890381962
0.0535447888,0.055645777,0.0777502841,0.0791457755,0.0790782777,0.0837673178,0.0888306365
0.0543727794,0.0565863939,0.0785855713,0.0799265357,0.0798573347,0.0844853333,0.0895277397
0.055051725,0.0570694136,0.0792765518,0.0808246505,0.0807940846,0.0855099869,0.0905036382
0.0552176951,0.0569312685,0.0792634153,0.0810662544,0.081135968,0.0859647362,0.0909498249
0.055204662,0.0568738781,0.0790802086,0.0808798517,0.0809281496,0.08577897,0.0907765571
0.0543397664,0.0561351902,0.078182637,0.0798136053,0.0797612664,0.0845351858,0.0895721979
0.0529322277,0.0548918308,0.077023414,0.0786349884,0.0785367937,0.0832750636,0.0881593785
0.0531982614,0.0554297112,0.0774832534,0.0788634962,0.0787286748,0.0834303849,0.0882436868
0.0542928658,0.0566077651,0.0786369863,0.0798793552,0.0796965567,0.0844658427,0.0892500827
0.0548848236,0.0570007743,0.0791643488,0.0807217428,0.0806048188,0.0853691919,0.0901202838
0.0550201556,0.0568483971,0.0790820332,0.0809848827,0.080969528,0.0857363344,0.0904834683
0.0550732221,0.0568591389,0.0789301338,0.0807908976,0.0807738682,0.0855421856,0.0902877714
0.0543084356,0.0562090308,0.0782646188,0.0798613944,0.0797933779,0.0845659115,0.089265021
0.053283647,0.0553305865,0.0773613563,0.079038754,0.0788839535,0.0836486734,0.0882594086
0.0530215196,0.0552685408,0.077119722,0.0786111025,0.0784578307,0.0831715431,0.0878138563
0.0538247275,0.0564047853,0.078217047,0.0794819399,0.0792242649,0.0838494356,0.0885424716
0.0547911507,0.0572230422,0.0791391134,0.0804878063,0.0804100354,0.0849016613,0.0896442466
0.0551736308,0.0571154642,0.079243095,0.0809583245,0.0809297047,0.085606309,0.0902450809
0.0548411908,0.0566705149,0.0786242249,0.0805169038,0.0804939969,0.0852917648,0.0898808093
0.0544555367,0.0565763174,0.0783151314,0.0799089564,0.0798724586,0.0845436712,0.0892114013
0.0537514726,0.0559911354,0.0777886767,0.079279985,0.0791499355,0.0837220372,0.0884303058
0.0531039372,0.0554053475,0.0771988108,0.0787347336,0.0786770948,0.0832010032,0.0879373395
0.0533934743,0.0558576277,0.0775538419,0.0790093332,0.078888659,0.0834051294,0.0881255907
0.05421817,0.0567140378,0.0783782742,0.0797662872,0.0796389093,0.0841599358,0.0888696044
0.0550039511,0.0573428613,0.0790851532,0.0805508819,0.080486743,0.0850258892,0.0897726935
0.0552000984,0.0572737787,0.0791187616,0.0807877791,0.0808243272,0.0854109317,0.090273282
0.0548655314,0.0568271002,0.0786302639,0.0804110852,0.0804658189,0.0850612033,0.0900204238
0.0539121262,0.0559357555,0.0775136531,0.0792685728,0.079252981,0.0838357207,0.0888420375
0.0531600714,0.0554596162,0.0769814509,0.0785404607,0.078523784,0.0830258621,0.0879791432
0.0532844755,0.0558667535,0.0773098468,0.0785760892,0.078541623,0.0829975649,0.0879314
0.0542193072,0.0568654895,0.0783575007,0.0795694959,0.0794442586,0.0839614984,0.0889881661
0.0548075159,0.0571683055,0.0788628201,0.0803802057,0.0803218417,0.0848662096,0.0899974999
0.0549871671,0.057043601,0.0788085224,0.0806335772,0.0806251441,0.0852275761,0.0904842572
0.0547485418,0.0567329025,0.0782800257,0.0801619917,0.080221314,0.0848550571,0.0902145778
0.0543350985,0.0564486934,0.0779144184,0.0795819098,0.0795615515,0.084230678,0.089597571
0.0535210042,0.0558407326,0.0773026644,0.0788177898,0.0787316731,0.0833240885,0.0886870984
0.0530888943,0.0554392289,0.0769675052,0.0783902427,0.0782808979,0.0828708662,0.0882606209
0.0536008281,0.0561259195,0.0776002451,0.0789794905,0.0787094832,0.0834057986,0.0888408302
0.0544944671,0.0569974184,0.0783640793,0.0798644556,0.0796281881,0.084274035,0.0897851309
0.0551965183,0.0574161764,0.0789714821,0.0806850103,0.0804950548,0.0851817865,0.0907626391
0.0551342731,0.0568956318,0.0786249857,0.0806319253,0.0805842349,0.0853185227,0.0910483866
0.0543657517,0.056269343,0.0778402347,0.0797215912,0.0796070481,0.0844599331,0.0901696618
0.0535096262,0.0558139059,0.0771378996,0.078729622,0.078491315,0.0833367281,0.0890239111
0.0533394319,0.0557430754,0.0771217356,0.078620453,0.0782626684,0.0830688017,0.0887491206
0.0538040979,0.0562811245,0.0778043021,0.0793008084,0.0788799403,0.0836419467,0.0893518888
0.0544936314,0.0567239206,0.0783314259,0.0800165217,0.0795668687,0.0844168524,0.0901690963
0.0545346839,0.0566267408,0.0782465974,0.0801728087,0.0797638305,0.0847287332,0.0904498221
0.054593434,0.0567006109,0.0781939919,0.0800504445,0.0797425551,0.0847182349,0.0904499922
0.0547738111,0.0569569,0.0784274105,0.0801150315,0.0798102395,0.0847123308,0.0904889303
0.0541500091,0.0561840043,0.0778468409,0.0797226503,0.0793200984,0.0842042421,0.0900048412
0.0532109212,0.0552987539,0.0769299721,0.0788686041,0.0783576841,0.0833673583,0.0890262388
0.0531142292,0.0553996495,0.0768233972,0.0784898748,0.0779686855,0.082948059,0.0885927137
0.053859315,0.0563757802,0.0778243801,0.0793265254,0.0787454455,0.0836471994,0.0893131995
0.0548767619,0.0571565629,0.0788291037,0.0803742156,0.0799273307,0.0847876513,0.090485292
0.0550988606,0.0570845757,0.0788935949,0.0808321285,0.0804722005,0.0853984329,0.0910634183
0.0545052804,0.0562943986,0.0780135723,0.0802587389,0.0799185277,0.0849162745,0.0905280245
0.0540203944,0.0560033947,0.0775980394,0.0795819534,0.079117708,0.0841138086,0.0897416183
0.0535080129,0.0557058398,0.0772242325,0.0789436511,0.0783600954,0.0832462229,0.0888818569
0.0531918688,0.0554456903,0.0770727974,0.0787053263,0.078206364,0.0830345949,0.0886345612
0.0534229783,0.0556792181,0.0773642312,0.0790142508,0.078537402,0.0833814488,0.0889262552
0.054223857,0.0564697624,0.0781040756,0.0798196939,0.079335298,0.0841677619,0.0897039118
0.0548837973,0.0570266915,0.0787462098,0.0806308951,0.0801848091,0.0850236311,0.0905774021
0.0550202651,0.0568669274,0.078682407,0.0807383232,0.0804655851,0.0853042432,0.0908947965
0.0545046734,0.0562644394,0.0780931531,0.0801883523,0.0799366197,0.0847941476,0.0903791927
0.0535606834,0.0555579364,0.0771829271,0.07911015,0.078751997,0.0836007543,0.0891324482
0.0529211405,0.0551008611,0.0766748201,0.07832315,0.0779535585,0.082705903,0.0881728724
0.0530597706,0.055309942,0.0770209563,0.0786129787,0.0782544878,0.0829241733,0.0883817438
0.0539856153,0.0562519397,0.0779816184,0.0795926167,0.0792873478,0.0839426623,0.0894381095
0.0548660242,0.0569659815,0.0788387691,0.080585261,0.0803517185,0.0850524458,0.0905964132
0.054868553,0.0566873876,0.0785858091,0.080680153,0.0805762609,0.0853129866,0.0909090269
0.0538737769,0.0556434962,0.0775361545,0.0796297573,0.0796092421,0.0843918865,0.0899913954
0.0532128646,0.0552285643,0.0769782036,0.0787239232,0.078610067,0.0832960106,0.0888203013
0.053031238,0.0552777998,0.076995206,0.0785635716,0.078271349,0.0828871591,0.08834623
0.053206736,0.055435302,0.0772113743,0.0787768262,0.0785119179,0.083094068,0.0885635546
0.0536617692,0.0558503276,0.0777359154,0.0794394283,0.0792732519,0.083918284,0.0894000421
0.054291441,0.0564032457,0.0782452784,0.079975289,0.0799167392,0.0845580493,0.0901087334
0.0547802144,0.0567866878,0.0786620926,0.0804039083,0.0804130801,0.0850485111,0.0906162855
0.0545712278,0.0563287387,0.0782630405,0.0802370189,0.0802141459,0.0848818347,0.0904641973
0.0537113091,0.0554672792,0.0773630062,0.0793497486,0.0792895918,0.0839982748,0.0895112464
0.053106469,0.0551519221,0.0768463554,0.078533867,0.0784290319,0.0831126758,0.0885771656
0.0531117315,0.0552746201,0.0770234495,0.0784613808,0.0783705682,0.0829871985,0.0884649998
0.0532897051,0.055434851,0.0774148643,0.0788437871,0.0787345521,0.0833570401,0.0888405789
0.0539090091,0.0559760008,0.0780096625,0.0796580151,0.079547555,0.0841721321,0.0897130941
0.0546227381,0.0566631761,0.0785391942,0.0803248355,0.0802481404,0.0849037948,0.0904656603
0.0547861477,0.0566043603,0.0785566471,0.080351047,0.0803974203,0.0851426974,0.0906629958
0.0540331282,0.0557069867,0.077776742,0.0796612778,0.079715296,0.0845606381,0.0900346259
0.0527883596,0.0546296063,0.0765500626,0.0783405999,0.0782078581,0.0831209695,0.0885711976
0.052455813,0.0546879277,0.0764730173,0.0778752541,0.0776292359,0.082417433,0.0877817978
0.0532301417,0.0556495888,0.0774060771,0.0786378906,0.0784341048,0.083102987,0.0884220318
0.0540708237,0.0561920547,0.0782396455,0.0797965741,0.0796456382,0.0844263124,0.0898225235
0.0541558994,0.056022741,0.0781570299,0.0800265018,0.0799994801,0.084889914,0.0902969029
0.0541983077,0.0560486588,0.0779951456,0.0798081474,0.079775947,0.084694518,0.0900630071
0.0538235664,0.05584187,0.0776938812,0.0793189478,0.0791951899,0.084105104,0.0893604549
0.0533820508,0.0553858254,0.0773227119,0.0788969798,0.0787378664,0.0836526105,0.088823953
0.0528700057,0.0549415866,0.0768824741,0.0785116351,0.078297634,0.0831726321,0.0883225875
0.052791645,0.0549581115,0.076825897,0.0783287408,0.0781526492,0.0830065346,0.0881263418
0.0530130646,0.055236201,0.0771383996,0.0785980474,0.0783923966,0.0832746254,0.0883207476
0.0537405598,0.0559967869,0.0778835819,0.0793487072,0.0791419347,0.0840579263,0.0890487203
0.0544922174,0.0567279035,0.078579816,0.0801070452,0.07993785,0.0848481294,0.0898115049
0.0544286389,0.0562627691,0.0783071367,0.0801547317,0.0800767197,0.0850046251,0.0900482666
0.0534954171,0.0552394015,0.0773238957,0.0792294466,0.0791915965,0.0841102345,0.0890959667
0.0524281073,0.0546070973,0.0763062902,0.077967779,0.0777842246,0.0826801271,0.0875639354
0.0524150749,0.0549183299,0.0765391173,0.0776997984,0.0774355141,0.0821840526,0.087025598
0.0529135371,0.0554064925,0.0771742611,0.078348203,0.0780933294,0.0827941587,0.0876101205
0.0534822026,0.0558204632,0.0777114141,0.0792674472,0.0790604562,0.0837484947,0.088579836
0.053924174,0.0561059491,0.0780115837,0.0798152663,0.0797222585,0.0844347011,0.0892928876
0.0541316624,0.056226308,0.0780119856,0.079769746,0.0797786923,0.0845429549,0.0894083376
0.0538945691,0.0558947705,0.077643449,0.0792626187,0.0792934109,0.0840521827,0.0889531971
0.0529344934,0.0549850487,0.0767655736,0.0783496454,0.0782277054,0.0830070257,0.0879159075
0.0522801549,0.0546740812,0.0762976233,0.0778081646,0.0776060525,0.0823178415,0.0870993957
0.0524829012,0.0550207698,0.0765175388,0.0777880094,0.0776768692,0.0822214154,0.0870466584
0.0531046625,0.0557235346,0.0773197352,0.0786261633,0.0785279889,0.0830020175,0.0878852657
0.0539872456,0.0563567889,0.0780545141,0.0795431387,0.0795194578,0.0840460147,0.0890169356
0.0544735046,0.0566128412,0.0782764237,0.0799244345,0.0800392333,0.0846483497,0.0896044522
0.0536316233,0.055517447,0.0773335545,0.0790941187,0.0791296244,0.0837659227,0.0888410632
0.0523945307,0.0546831655,0.0761639067,0.0777081576,0.0777273372,0.0822652673,0.087318564
0.0523608866,0.0549533858,0.0762681552,0.0774918989,0.0774779239,0.0819484328,0.0869657883
0.0529180943,0.055479544,0.0769253566,0.0780852632,0.0780828122,0.0825376414,0.0875796717
0.0531413205,0.0555040535,0.0771183317,0.0785522712,0.0785442346,0.0830596678,0.0881740538
0.0534163807,0.0556526523,0.0772725033,0.0789572556,0.0789572344,0.0835271233,0.0887870194
0.054048851,0.0564029161,0.0778153815,0.0793636341,0.0794061488,0.0839751572,0.0892920381
0.0542696842,0.0563552852,0.0778895099,0.0793534831,0.0794725666,0.0839901885,0.0893574194
0.0534153529,0.0554140406,0.0770659741,0.0787456236,0.0787288348,0.0833934673,0.0887133783
0.052397734,0.0544875414,0.0759626154,0.0776625125,0.0775612218,0.0822862218,0.0876220627
0.052079527,0.0545818305,0.0757725358,0.0770844014,0.0770129922,0.0816425523,0.0870097697
0.0526607199,0.0553471147,0.0765310725,0.07753692,0.0775819273,0.0820399173,0.0874876961
0.0536136046,0.0560607417,0.0776018042,0.0788433973,0.0788104671,0.0833651806,0.0888759061
0.0542004689,0.0563440624,0.0779754498,0.0796927283,0.0795721947,0.0843545671,0.0898804186
0.0544656949,0.056495685,0.0779976118,0.0797562301,0.0796647575,0.0844978809,0.0901291758
0.0534313714,0.0553388273,0.0767511659,0.0783176265,0.0783662211,0.0832224935,0.0889253298
0.0518539816,0.0539500309,0.0753827558,0.076940048,0.0768302697,0.0816948817,0.0872923295
0.0520574077,0.05455167,0.0757992099,0.0770917327,0.0768059436,0.0815959355,0.087164462
0.0528866936,0.0554441993,0.0767202657,0.0779748836,0.077692205,0.0824385515,0.0880399585
0.0534665586,0.0557941332,0.0773605506,0.0788734988,0.0786117168,0.0834803366,0.089095441
0.0538124784,0.0558212232,0.0774772642,0.0792621548,0.0790184922,0.0840799855,0.0897611219
0.0541827771,0.0561843699,0.0776519761,0.0793390117,0.0791060448,0.0842115267,0.0899366227
0.0539858241,0.0559577602,0.0773669723,0.0789681634,0.0788159772,0.0837870834,0.089511677
0.052849747,0.0547752679,0.0764046495,0.0780984448,0.0777852497,0.082835335,0.0885260028
0.0521779073,0.0545101602,0.075841614,0.0774169872,0.0769771163,0.0820421621,0.087652962
0.0526668163,0.055085099,0.0763956635,0.0776950665,0.0772984767,0.0822579083,0.0878594546
0.053384584,0.0556883332,0.0772616766,0.0786390858,0.0783123729,0.0832239485,0.0888505343
0.0536921547,0.0556245987,0.0773722075,0.0791893496,0.0788685287,0.0839517695,0.0896487108
0.0537137082,0.0557189355,0.0772720609,0.0791484622,0.0787942518,0.0839600347,0.0895960476
0.0539205955,0.0559772663,0.077415321,0.0789952271,0.0786833133,0.083765771,0.0894042647
0.0531965916,0.0551372694,0.0767915213,0.0784960252,0.0781187374,0.083159284,0.0887588631
0.0521046949,0.0540168798,0.0756455521,0.0775775524,0.0771505163,0.0821876761,0.0877416153
0.0521694946,0.0545039536,0.0759618334,0.0773560864,0.0769125649,0.0818782625,0.0874189957
0.0529778914,0.0553640609,0.0768296271,0.0780543992,0.0777427491,0.0825971645,0.0881718915
0.0533977202,0.0555044898,0.0772777761,0.0788746793,0.0785754163,0.0835058779,0.0890462745
0.0538393196,0.0556602776,0.0774529904,0.0794090163,0.0790342161,0.0840992667,0.0896437165
0.0541131633,0.0560123309,0.0775799085,0.0794288352,0.0791209336,0.0841340472,0.0897388243
0.0535422751,0.055413265,0.0770935126,0.0788507969,0.0786335246,0.0835620105,0.0891538659
0.0526830161,0.0545539744,0.0762959015,0.0780817977,0.0777888376,0.0827347144,0.0882733333
0.0522266195,0.0543139843,0.0759052788,0.0774997001,0.077157965,0.0820231651,0.0875187814
0.0526651885,0.0549209257,0.0764607102,0.0777092728,0.0774753842,0.0821919482,0.0877275921
0.0529611838,0.0550710985,0.0768055826,0.0782488171,0.0780986183,0.0827880987,0.088349063
0.0535220243,0.0554581992,0.0772991111,0.0791105354,0.0789998297,0.0837355783,0.0893655792
0.0543447167,0.0563180651,0.0780356857,0.0797937158,0.0796456178,0.0844582212,0.0900451498
0.0542288038,0.0559814938,0.077813299,0.0795937418,0.0795971948,0.0844208558,0.0900057162
0.0523617404,0.0540009245,0.0760265897,0.0780432466,0.0779936345,0.0828874702,0.0884714044
0.0517455995,0.0538725526,0.0755113241,0.0770188973,0.0768559762,0.0816019909,0.0872219548
0.0526928244,0.0551290673,0.0766052462,0.0776998418,0.0776235242,0.0820772936,0.0876452742
0.0530318505,0.0550865207,0.0770500692,0.0785392999,0.078530274,0.0830760706,0.0887219862
0.053148852,0.0549857105,0.0769570899,0.0787729746,0.0787737607,0.0834685875,0.0891408432
0.0537696036,0.0557488466,0.0775050601,0.0791555913,0.0791674686,0.0839229287,0.0895810087
0.0541096723,0.0560672978,0.0778342289,0.0793679652,0.0794924323,0.0841659736,0.0897636458
0.0532905718,0.0550054998,0.0769524715,0.0786960482,0.0788227209,0.0835509554,0.0890667422
0.052292832,0.0540151639,0.0759454787,0.0777535926,0.0777616751,0.0825274915,0.0880708791
0.0520568519,0.0541876934,0.075876903,0.0773104681,0.0771808302,0.0817743423,0.0873754575
0.0528214307,0.0550982863,0.0766932213,0.0779097364,0.0779063223,0.0823295634,0.087933786
0.0533000525,0.0553659183,0.0773718991,0.0787866095,0.0788072715,0.0833972636,0.0888802376
0.0538484231,0.0556210911,0.0776943529,0.0793798125,0.0794996642,0.0843303953,0.0896637771
0.0545432127,0.0564123894,0.0782647401,0.0798100763,0.0799261133,0.0847267035,0.0901015001
0.0536641012,0.0552131062,0.0772076086,0.0790397799,0.0790858025,0.0838792402,0.0893314242
0.0517108008,0.0534387077,0.0753683972,0.0773801082,0.0772517815,0.0821077182,0.0874285515
0.0517846194,0.0540577535,0.0757326849,0.0768944427,0.0768390012,0.0815389857,0.0867757444
0.0529139666,0.0552531053,0.0770305291,0.0779572139,0.0779599533,0.0825622103,0.0877682459
0.0533887524,0.0553689305,0.0774545141,0.078889352,0.0788746252,0.0835758604,0.0887473731
0.0534454444,0.0550896991,0.0772709194,0.079337643,0.0792589448,0.084218789,0.0893583929
0.0541096516,0.0559583263,0.0777981195,0.0795974299,0.0794854905,0.0845070917,0.0895675356
0.0541859548,0.0560738703,0.0779619902,0.0793386093,0.0793863069,0.0842903539,0.089345256
0.0527335334,0.0543431419,0.0764539838,0.0782708617,0.0782379954,0.0831993318,0.0882167317
0.051599242,0.053435429,0.0753716369,0.0771156278,0.0769704526,0.0819692304,0.0869237072
0.0520353552,0.0546072041,0.0761897414,0.0773493756,0.0770928278,0.0819029591,0.086689873
