1.8124910588568615	-0.36555176877950607	-0.053996417209341466	-0.031120443616203784
1.8077759720444597	-0.3660177097026304	-0.05385926094024114	-0.03139519673364655
1.8030728390287072	-0.36631879987548305	-0.05372301357669618	-0.031660551943729284
1.7984093064957853	-0.3664050200344169	-0.05359017313506395	-0.031911237475030815
1.7936857615277946	-0.3661951450436225	-0.053454974961372366	-0.03214081914694489
1.7888502509464324	-0.3659429684515615	-0.053319402831534794	-0.032363696065249796
1.784106055241549	-0.3653411028449401	-0.05318563001826146	-0.03256288937696204
1.779470710898868	-0.3646347242283572	-0.05305487664489765	-0.03274973608800458
1.774791340014289	-0.36367939610775596	-0.05292351641184034	-0.03291836235261263
1.7700208881603832	-0.3625066355395992	-0.052790191554795245	-0.03306843974139792
1.7653791538321264	-0.36109163711537856	-0.05265957443860729	-0.03319533558132396
1.760769419666965	-0.35936498765728836	-0.05252938704330322	-0.033299779129508614
1.7561218444381472	-0.3574893428824451	-0.052398370030030374	-0.033384010996901727
1.7515174619405451	-0.3553635437229478	-0.05226645291740549	-0.03344971817955646
1.74708823529904	-0.3530155778586299	-0.05213953828284251	-0.03348920740684612
1.7427393520125343	-0.35041734335454744	-0.05201328908875628	-0.033511596900062626
1.7385000305702036	-0.3477040105748283	-0.05189007036918078	-0.03351280550184812
1.7344408941247424	-0.3446941134641853	-0.051770803221754945	-0.03349349417022918
1.730525176454025	-0.3414934082086531	-0.05165474016200528	-0.033455528118981344
1.726796844274633	-0.3381469731070326	-0.051544717461135404	-0.033394700787973956
1.723243100244007	-0.33457945401666744	-0.051438744382996233	-0.033313465465576925
1.7199054709696833	-0.3307825159233831	-0.05133848794774279	-0.03320757529392507
1.7168157744004735	-0.32696491617130946	-0.05124656825601137	-0.033085617363223796
1.7137074909910748	-0.3228804079864442	-0.051153706286542026	-0.032935575976940926
1.710717012630874	-0.3186443573094303	-0.05106522131065809	-0.03275876943499977
1.707978887500839	-0.31414566286280077	-0.05098430261636196	-0.03255513794527128
1.7054203650508157	-0.3096150735976017	-0.050906971523980625	-0.03232878139193385
1.7029217751508887	-0.3048058418923024	-0.050833866028779075	-0.03207005999487864
1.7006000532652183	-0.29995910785844054	-0.05076498643285273	-0.03179537539864839
1.6983172798121704	-0.29489618530921025	-0.05069751659231924	-0.03148776267480218
1.696259891831601	-0.289730424488359	-0.05063587082386836	-0.03115932036336692
1.6943933055479632	-0.28448361628845037	-0.050579744466925904	-0.030810664058089243
1.6926512576923032	-0.2790186754207903	-0.050527272642037456	-0.030430844756082272
1.690998264036646	-0.2734242304903026	-0.0504769104932356	-0.03002938371636767
1.6895370883816505	-0.26782405298731116	-0.05043268047961522	-0.029609245172958366
1.688226045432663	-0.2621125846304115	-0.050392349754415956	-0.029167576664876557
1.6872853056108583	-0.2562332827640871	-0.050361779277320315	-0.028697543460482703
1.6863193820353553	-0.2503198348740132	-0.050330709155324005	-0.028209293101263584
1.6855659992843808	-0.24433726977966225	-0.0503066391459642	-0.02769640489155796
1.6851031961309701	-0.23819979254696985	-0.050288340837615415	-0.027157738946985543
1.6849563867882615	-0.2320101989348752	-0.05027843628139485	-0.02659840596275455
1.684877550869973	-0.22576373655007573	-0.05027017492454614	-0.026016893873632436
1.6849630259978752	-0.21941040291819955	-0.05026521719996699	-0.025414466644059216
